t,M,central_I,tau
729.75,166.87310758719707,1.0,22.3273072286466
730.0,166.87310758719707,1.0,22.3273072286466
730.25,166.87310758719707,1.0,22.3273072286466
730.5,166.87310758719707,1.0,22.3273072286466
730.75,166.87310758719707,1.0,22.3273072286466
731.0,166.87310758719707,1.0,22.3273072286466
731.25,166.87310758719707,1.0,22.3273072286466
731.5,166.87310758719707,1.0,22.3273072286466
731.75,166.87310758719707,1.0,22.3273072286466
732.0,166.87310758719707,1.0,22.3273072286466
732.25,166.87310758719707,1.0,22.3273072286466
732.5,166.87310758719707,1.0,22.3273072286466
732.75,166.87310758719707,1.0,22.3273072286466
733.0,166.87310758719707,1.0,22.3273072286466
733.25,166.87310758719707,1.0,22.3273072286466
733.5,166.87310758719707,1.0,22.3273072286466
733.75,166.87310758719707,1.0,22.3273072286466
734.0,166.87310758719707,1.0,22.3273072286466
734.25,166.87310758719707,1.0,22.3273072286466
734.5,166.87310758719707,1.0,22.3273072286466
734.75,166.87310758719707,1.0,22.3273072286466
735.0,166.87310758719707,1.0,22.3273072286466
735.25,166.87310758719707,1.0,22.3273072286466
735.5,166.87310758719707,1.0,22.3273072286466
735.75,166.87310758719707,1.0,22.3273072286466
736.0,166.87310758719707,1.0,22.3273072286466
736.25,166.87310758719707,1.0,22.3273072286466
736.5,166.87310758719707,1.0,22.3273072286466
736.75,166.87310758719707,1.0,22.3273072286466
737.0,166.87310758719707,1.0,22.3273072286466
737.25,166.87310758719707,1.0,22.3273072286466
737.5,166.87310758719707,1.0,22.3273072286466
737.75,166.87310758719707,1.0,22.3273072286466
738.0,166.87310758719707,1.0,22.3273072286466
738.25,166.87310758719707,1.0,22.3273072286466
738.5,166.87310758719707,1.0,22.3273072286466
738.75,166.87310758719707,1.0,22.3273072286466
739.0,166.87310758719707,1.0,22.3273072286466
739.25,166.87310758719707,1.0,22.3273072286466
739.5,166.87310758719707,1.0,22.3273072286466
739.75,166.87310758719707,1.0,22.3273072286466
740.0,166.87310758719707,1.0,22.3273072286466
740.25,166.87310758719707,1.0,22.3273072286466
740.5,166.87310758719707,1.0,22.3273072286466
740.75,166.87310758719707,1.0,22.3273072286466
741.0,166.87310758719707,1.0,22.3273072286466
741.25,166.87310758719707,1.0,22.3273072286466
741.5,166.87310758719707,1.0,22.3273072286466
741.75,166.87310758719707,1.0,22.3273072286466
742.0,166.87310758719707,1.0,22.3273072286466
742.25,166.87310758719707,1.0,22.3273072286466
742.5,166.87310758719707,1.0,22.3273072286466
742.75,166.87310758719707,1.0,22.3273072286466
743.0,166.87310758719707,1.0,22.3273072286466
743.25,166.87310758719707,1.0,22.3273072286466
743.5,166.87310758719707,1.0,22.3273072286466
743.75,166.87310758719707,1.0,22.3273072286466
744.0,166.87310758719707,1.0,22.3273072286466
744.25,166.87310758719707,1.0,22.3273072286466
744.5,166.87310758719707,1.0,22.3273072286466
744.75,166.87310758719707,1.0,22.3273072286466
745.0,166.87310758719707,1.0,22.3273072286466
745.25,166.87310758719707,1.0,22.3273072286466
745.5,166.87310758719707,1.0,22.3273072286466
745.75,166.87310758719707,1.0,22.3273072286466
746.0,166.87310758719707,1.0,22.3273072286466
746.25,166.87310758719707,1.0,22.3273072286466
746.5,166.87310758719707,1.0,22.3273072286466
746.75,166.87310758719707,1.0,22.3273072286466
747.0,166.87310758719707,1.0,22.3273072286466
747.25,166.87310758719707,1.0,22.3273072286466
747.5,166.87310758719707,1.0,22.3273072286466
747.75,166.87310758719707,1.0,22.3273072286466
748.0,166.87310758719707,1.0,22.3273072286466
748.25,166.87310758719707,1.0,22.3273072286466
748.5,166.87310758719707,1.0,22.3273072286466
748.75,166.87310758719707,1.0,22.3273072286466
749.0,166.87310758719707,1.0,22.3273072286466
749.25,166.87310758719707,1.0,22.3273072286466
749.5,166.87310758719707,1.0,22.3273072286466
749.75,166.87310758719707,1.0,22.3273072286466
750.0,166.87310758719707,1.0,22.3273072286466
750.25,166.87310758719707,1.0,22.3273072286466
750.5,166.87310758719707,1.0,22.3273072286466
750.75,166.87310758719707,1.0,22.3273072286466
751.0,166.87310758719707,1.0,22.3273072286466
751.25,166.87310758719707,1.0,22.3273072286466
751.5,166.87310758719707,1.0,22.3273072286466
751.75,166.87310758719707,1.0,22.3273072286466
752.0,166.87310758719707,1.0,22.3273072286466
752.25,166.87310758719707,1.0,22.3273072286466
752.5,166.87310758719707,1.0,22.3273072286466
752.75,166.87310758719707,1.0,22.3273072286466
753.0,166.87310758719707,1.0,22.3273072286466
753.25,166.87310758719707,1.0,22.3273072286466
753.5,166.87310758719707,1.0,22.3273072286466
753.75,166.87310758719707,1.0,22.3273072286466
754.0,166.87310758719707,1.0,22.3273072286466
754.25,166.87310758719707,1.0,22.3273072286466
754.5,166.87310758719707,1.0,22.3273072286466
754.75,166.87310758719707,1.0,22.3273072286466
755.0,166.87310758719707,1.0,22.3273072286466
755.25,166.87310758719707,1.0,22.3273072286466
755.5,166.87310758719707,1.0,22.3273072286466
755.75,166.87310758719707,1.0,22.3273072286466
756.0,166.87310758719707,1.0,22.3273072286466
756.25,166.87310758719707,1.0,22.3273072286466
756.5,166.87310758719707,1.0,22.3273072286466
756.75,166.87310758719707,1.0,22.3273072286466
757.0,166.87310758719707,1.0,22.3273072286466
757.25,166.87310758719707,1.0,22.3273072286466
757.5,166.87310758719707,1.0,22.3273072286466
757.75,166.87310758719707,1.0,22.3273072286466
758.0,166.87310758719707,1.0,22.3273072286466
758.25,166.87310758719707,1.0,22.3273072286466
758.5,166.87310758719707,1.0,22.3273072286466
758.75,166.87310758719707,1.0,22.3273072286466
759.0,166.87310758719707,1.0,22.3273072286466
759.25,166.87310758719707,1.0,22.3273072286466
759.5,166.87310758719707,1.0,22.3273072286466
759.75,166.87310758719707,1.0,22.3273072286466
760.0,166.87310758719707,1.0,22.3273072286466
760.25,166.87310758719707,1.0,22.3273072286466
760.5,166.87310758719707,1.0,22.3273072286466
760.75,166.87310758719707,1.0,22.3273072286466
761.0,166.87310758719707,1.0,22.3273072286466
761.25,166.87310758719707,1.0,22.3273072286466
761.5,166.87310758719707,1.0,22.3273072286466
761.75,166.87310758719707,1.0,22.3273072286466
762.0,166.87310758719707,1.0,22.3273072286466
762.25,166.87310758719707,1.0,22.3273072286466
762.5,166.87310758719707,1.0,22.3273072286466
762.75,166.87310758719707,1.0,22.3273072286466
763.0,166.87310758719707,1.0,22.3273072286466
763.25,166.87310758719707,1.0,22.3273072286466
763.5,166.87310758719707,1.0,22.3273072286466
763.75,166.87310758719707,1.0,22.3273072286466
764.0,166.87310758719707,1.0,22.3273072286466
764.25,166.87310758719707,1.0,22.3273072286466
764.5,166.87310758719707,1.0,22.3273072286466
764.75,166.87310758719707,1.0,22.3273072286466
765.0,166.87310758719707,1.0,22.3273072286466
765.25,166.87310758719707,1.0,22.3273072286466
765.5,166.87310758719707,1.0,22.3273072286466
765.75,166.87310758719707,1.0,22.3273072286466
766.0,166.87310758719707,1.0,22.3273072286466
766.25,166.87310758719707,1.0,22.3273072286466
766.5,166.87310758719707,1.0,22.3273072286466
766.75,166.87310758719707,1.0,22.3273072286466
767.0,166.87310758719707,1.0,22.3273072286466
767.25,166.87310758719707,1.0,22.3273072286466
767.5,166.87310758719707,1.0,22.3273072286466
767.75,166.87310758719707,1.0,22.3273072286466
768.0,166.87310758719707,1.0,22.3273072286466
768.25,166.87310758719707,1.0,22.3273072286466
768.5,166.87310758719707,1.0,22.3273072286466
768.75,166.87310758719707,1.0,22.3273072286466
769.0,166.87310758719707,1.0,22.3273072286466
769.25,166.87310758719707,1.0,22.3273072286466
769.5,166.87310758719707,1.0,22.3273072286466
769.75,166.87310758719707,1.0,22.3273072286466
770.0,166.87310758719707,1.0,22.3273072286466
770.25,166.87310758719707,1.0,22.3273072286466
770.5,166.87310758719707,1.0,22.3273072286466
770.75,166.87310758719707,1.0,22.3273072286466
771.0,166.87310758719707,1.0,22.3273072286466
771.25,166.87310758719707,1.0,22.3273072286466
771.5,166.87310758719707,1.0,22.3273072286466
771.75,166.87310758719707,1.0,22.3273072286466
772.0,166.87310758719707,1.0,22.3273072286466
772.25,166.87310758719707,1.0,22.3273072286466
772.5,166.87310758719707,1.0,22.3273072286466
772.75,166.87310758719707,1.0,22.3273072286466
773.0,166.87310758719707,1.0,22.3273072286466
773.25,166.87310758719707,1.0,22.3273072286466
773.5,166.87310758719707,1.0,22.3273072286466
773.75,166.87310758719707,1.0,22.3273072286466
774.0,166.87310758719707,1.0,22.3273072286466
774.25,166.87310758719707,1.0,22.3273072286466
774.5,166.87310758719707,1.0,22.3273072286466
774.75,166.87310758719707,1.0,22.3273072286466
775.0,166.87310758719707,1.0,22.3273072286466
775.25,166.87310758719707,1.0,22.3273072286466
775.5,166.87310758719707,1.0,22.3273072286466
775.75,166.87310758719707,1.0,22.3273072286466
776.0,166.87310758719707,1.0,22.3273072286466
776.25,166.87310758719707,1.0,22.3273072286466
776.5,166.87310758719707,1.0,22.3273072286466
776.75,166.87310758719707,1.0,22.3273072286466
777.0,166.87310758719707,1.0,22.3273072286466
777.25,166.87310758719707,1.0,22.3273072286466
777.5,166.87310758719707,1.0,22.3273072286466
777.75,166.87310758719707,1.0,22.3273072286466
778.0,166.87310758719707,1.0,22.3273072286466
778.25,166.87310758719707,1.0,22.3273072286466
778.5,166.87310758719707,1.0,22.3273072286466
778.75,166.87310758719707,1.0,22.3273072286466
779.0,166.87310758719707,1.0,22.3273072286466
779.25,166.87310758719707,1.0,22.3273072286466
779.5,166.87310758719707,1.0,22.3273072286466
779.75,166.87310758719707,1.0,22.3273072286466
780.0,166.87310758719707,1.0,22.3273072286466
780.25,166.87310758719707,1.0,22.3273072286466
780.5,166.87310758719707,1.0,22.3273072286466
780.75,166.87310758719707,1.0,22.3273072286466
781.0,166.87310758719707,1.0,22.3273072286466
781.25,166.87310758719707,1.0,22.3273072286466
781.5,166.87310758719707,1.0,22.3273072286466
781.75,166.87310758719707,1.0,22.3273072286466
782.0,166.87310758719707,1.0,22.3273072286466
782.25,166.87310758719707,1.0,22.3273072286466
782.5,166.87310758719707,1.0,22.3273072286466
782.75,166.87310758719707,1.0,22.3273072286466
783.0,166.87310758719707,1.0,22.3273072286466
783.25,166.87310758719707,1.0,22.3273072286466
783.5,166.87310758719707,1.0,22.3273072286466
783.75,166.87310758719707,1.0,22.3273072286466
784.0,166.87310758719707,1.0,22.3273072286466
784.25,166.87310758719707,1.0,22.3273072286466
784.5,166.87310758719707,1.0,22.3273072286466
784.75,166.87310758719707,1.0,22.3273072286466
785.0,166.87310758719707,1.0,22.3273072286466
785.25,166.87310758719707,1.0,22.3273072286466
785.5,166.87310758719707,1.0,22.3273072286466
785.75,166.87310758719707,1.0,22.3273072286466
786.0,166.87310758719707,1.0,22.3273072286466
786.25,166.87310758719707,1.0,22.3273072286466
786.5,166.87310758719707,1.0,22.3273072286466
786.75,166.87310758719707,1.0,22.3273072286466
787.0,166.87310758719707,1.0,22.3273072286466
787.25,166.87310758719707,1.0,22.3273072286466
787.5,166.87310758719707,1.0,22.3273072286466
787.75,166.87310758719707,1.0,22.3273072286466
788.0,166.87310758719707,1.0,22.3273072286466
788.25,166.87310758719707,1.0,22.3273072286466
788.5,166.87310758719707,1.0,22.3273072286466
788.75,166.87310758719707,1.0,22.3273072286466
789.0,166.87310758719707,1.0,22.3273072286466
789.25,166.87310758719707,1.0,22.3273072286466
789.5,166.87310758719707,1.0,22.3273072286466
789.75,166.87310758719707,1.0,22.3273072286466
790.0,166.87310758719707,1.0,22.3273072286466
790.25,166.87310758719707,1.0,22.3273072286466
790.5,166.87310758719707,1.0,22.3273072286466
790.75,166.87310758719707,1.0,22.3273072286466
791.0,166.87310758719707,1.0,22.3273072286466
791.25,166.87310758719707,1.0,22.3273072286466
791.5,166.87310758719707,1.0,22.3273072286466
791.75,166.87310758719707,1.0,22.3273072286466
792.0,166.87310758719707,1.0,22.3273072286466
792.25,166.87310758719707,1.0,22.3273072286466
792.5,166.87310758719707,1.0,22.3273072286466
792.75,166.87310758719707,1.0,22.3273072286466
793.0,166.87310758719707,1.0,22.3273072286466
793.25,166.87310758719707,1.0,22.3273072286466
793.5,166.87310758719707,1.0,22.3273072286466
793.75,166.87310758719707,1.0,22.3273072286466
794.0,166.87310758719707,1.0,22.3273072286466
794.25,166.87310758719707,1.0,22.3273072286466
794.5,166.87310758719707,1.0,22.3273072286466
794.75,166.87310758719707,1.0,22.3273072286466
795.0,166.87310758719707,1.0,22.3273072286466
795.25,166.87310758719707,1.0,22.3273072286466
795.5,166.87310758719707,1.0,22.3273072286466
795.75,166.87310758719707,1.0,22.3273072286466
796.0,166.87310758719707,1.0,22.3273072286466
796.25,166.87310758719707,1.0,22.3273072286466
796.5,166.87310758719707,1.0,22.3273072286466
796.75,166.87310758719707,1.0,22.3273072286466
797.0,166.87310758719707,1.0,22.3273072286466
797.25,166.87310758719707,1.0,22.3273072286466
797.5,166.87310758719707,1.0,22.3273072286466
797.75,166.87310758719707,1.0,22.3273072286466
798.0,166.87310758719707,1.0,22.3273072286466
798.25,166.87310758719707,1.0,22.3273072286466
798.5,166.87310758719707,1.0,22.3273072286466
798.75,166.87310758719707,1.0,22.3273072286466
799.0,166.87310758719707,1.0,22.3273072286466
799.25,166.87310758719707,1.0,22.3273072286466
799.5,166.87310758719707,1.0,22.3273072286466
799.75,166.87310758719707,1.0,22.3273072286466
800.0,166.87310758719707,1.0,22.3273072286466
